Q96MT8;Ensembl;ENSG00000182923
Q76N32;Ensembl;ENSG00000011523
Q8NHQ1;Ensembl;ENSG00000114107
Q9P209;Ensembl;ENSG00000112877
Q8TAP6;Ensembl;ENSG00000101624
Q5JTW2;Ensembl;ENSG00000148019
Q9Y592;Ensembl;ENSG00000173588
Q6P2H3;Ensembl;ENSG00000130695
Q96ST8;Ensembl;ENSG00000121289
Q96GE4;Ensembl;ENSG00000258890
Q8IW35;Ensembl;ENSG00000182504
Q9Y6K0;Ensembl;ENSG00000134255
O95813;Ensembl;ENSG00000147869
Q8TCT0;Ensembl;ENSG00000100422
Q49MI3;Ensembl;ENSG00000188452
P27544;Ensembl;ENSG00000223802
Q96G23;Ensembl;ENSG00000143418
Q8IU89;Ensembl;ENSG00000154227
Q9HA82;Ensembl;ENSG00000090661
Q8N5B7;Ensembl;ENSG00000139624
Q6ZMG9;Ensembl;ENSG00000172292
P00450;Ensembl;ENSG00000047457
Q12798;Ensembl;ENSG00000177143
P41208;Ensembl;ENSG00000147400
O15182;Ensembl;ENSG00000153140
P11597;Ensembl;ENSG00000087237
Q86T20;Ensembl;ENSG00000186577
Q5SRN2;Ensembl;ENSG00000204296
Q5SRN2;Ensembl;ENSG00000206245
Q5SRN2;Ensembl;ENSG00000206310
Q5SRN2;Ensembl;ENSG00000232106
Q6UXA7;Ensembl;ENSG00000204542
Q6UXA7;Ensembl;ENSG00000206461
Q6UXA7;Ensembl;ENSG00000231624
Q6UXA7;Ensembl;ENSG00000225543
Q6UXA7;Ensembl;ENSG00000224105
Q6UXA7;Ensembl;ENSG00000229432
O95873;Ensembl;ENSG00000235360
O95873;Ensembl;ENSG00000203623
O95873;Ensembl;ENSG00000204439
O95873;Ensembl;ENSG00000226103
O95873;Ensembl;ENSG00000226531
O95873;Ensembl;ENSG00000228435
O95873;Ensembl;ENSG00000228177
Q5T4I8;Ensembl;ENSG00000137434
Q9GZU0;Ensembl;ENSG00000112308
Q6UWU4;Ensembl;ENSG00000198663
Q5JQF7;Ensembl;ENSG00000206526
Q5JQF7;Ensembl;ENSG00000231041
Q5JQF7;Ensembl;ENSG00000237313
Q5JQF7;Ensembl;ENSG00000233566
Q5JQF7;Ensembl;ENSG00000237634
Q9H6K1;Ensembl;ENSG00000196821
Q5T5N4;Ensembl;ENSG00000112539
Q7Z4R8;Ensembl;ENSG00000185127
Q5T0Z8;Ensembl;ENSG00000188112
Q5SQH8;Ensembl;ENSG00000204564
Q5SQH8;Ensembl;ENSG00000206487
Q5SQH8;Ensembl;ENSG00000233164
Q5SQH8;Ensembl;ENSG00000237100
Q5SQH8;Ensembl;ENSG00000233641
Q5SQH8;Ensembl;ENSG00000237012
Q5SQH8;Ensembl;ENSG00000224120
Q5SZD1;Ensembl;ENSG00000197261
Q5JU67;Ensembl;ENSG00000160401
Q6P656;Ensembl;ENSG00000156206
Q5TEZ5;Ensembl;ENSG00000203872
Q7Z4U5;Ensembl;ENSG00000185689
Q9P0P8;Ensembl;ENSG00000130349
Q8IYR0;Ensembl;ENSG00000272514
P0C671;Ensembl;ENSG00000189325
Q8N319;Ensembl;ENSG00000181577
Q5I0X4;Ensembl;ENSG00000221821
H3BNL8;Ensembl;ENSG00000260286
Q8TBY9;Ensembl;ENSG00000158023
Q9Y6A4;Ensembl;ENSG00000070761
Q96G28;Ensembl;ENSG00000163001
Q8NDM7;Ensembl;ENSG00000197748
Q96MT7;Ensembl;ENSG00000206530
Q9UL16;Ensembl;ENSG00000213085
Q8IYW2;Ensembl;ENSG00000171811
Q6ZTR5;Ensembl;ENSG00000165164
Q8N1V2;Ensembl;ENSG00000166596
Q96M91;Ensembl;ENSG00000172361
Q96N23;Ensembl;ENSG00000188596
Q96MR6;Ensembl;ENSG00000243710
Q5T655;Ensembl;ENSG00000120051
Q8NHU2;Ensembl;ENSG00000089101
Q6ZU64;Ensembl;ENSG00000181378
A5D8W1;Ensembl;ENSG00000105792
Q5T0N1;Ensembl;ENSG00000156042
A6NFT4;Ensembl;ENSG00000186710
Q9C0B2;Ensembl;ENSG00000142609
Q6ZQR2;Ensembl;ENSG00000188523
Q7Z4T9;Ensembl;ENSG00000183833
Q9P2B7;Ensembl;ENSG00000164323
D6REC4;Ensembl;ENSG00000206113
P00751;Ensembl;ENSG00000241253
P00751;Ensembl;ENSG00000239754
P00751;Ensembl;ENSG00000242335
P00751;Ensembl;ENSG00000243570
P00751;Ensembl;ENSG00000243649
P00751;Ensembl;ENSG00000241534
P00746;Ensembl;ENSG00000197766
P00746;Ensembl;ENSG00000274619
P08603;Ensembl;ENSG00000000971
P05156;Ensembl;ENSG00000205403
P0CG36;Ensembl;ENSG00000152093
P0CG37;Ensembl;ENSG00000136698
Q9UEE9;Ensembl;ENSG00000153774
O15519;Ensembl;ENSG00000003402
P13569;Ensembl;ENSG00000001626
Q9BPX7;Ensembl;ENSG00000136197
Q96N11;Ensembl;ENSG00000146576
Q8N865;Ensembl;ENSG00000153790
Q8WU49;Ensembl;ENSG00000170279
Q96L11;Ensembl;ENSG00000165131
Q8WVR3;Ensembl;ENSG00000146826
Q9BRJ6;Ensembl;ENSG00000146540
Q8NEG2;Ensembl;ENSG00000164746
Q8IZ16;Ensembl;ENSG00000185955
Q8TBZ9;Ensembl;ENSG00000164645
A4D263;Ensembl;ENSG00000164500
E0CX11;Ensembl;ENSG00000243317
A4D0Y5;Ensembl;ENSG00000275356
Q8N884;Ensembl;ENSG00000164430
Q8TDX6;Ensembl;ENSG00000147408
Q8N6G5;Ensembl;ENSG00000169826
A6NKQ9;Ensembl;ENSG00000267631
P0DN86;Ensembl;ENSG00000189052
P0DN86;Ensembl;ENSG00000104827
P0DN86;Ensembl;ENSG00000213030
P0DN87;Ensembl;ENSG00000196337
Q9UFW8;Ensembl;ENSG00000163320
P32929;Ensembl;ENSG00000116761
Q0VF96;Ensembl;ENSG00000128849
Q99674;Ensembl;ENSG00000138028
Q99675;Ensembl;ENSG00000100532
Q16880;Ensembl;ENSG00000174607
Q9NR00;Ensembl;ENSG00000176907
Q9H7E9;Ensembl;ENSG00000182307
Q49A92;Ensembl;ENSG00000165084
Q96NL8;Ensembl;ENSG00000156172
Q96CB5;Ensembl;ENSG00000213865
Q8TAG6;Ensembl;ENSG00000169085
Q96LL4;Ensembl;ENSG00000164743
Q8NAV2;Ensembl;ENSG00000241852
Q8N0T1;Ensembl;ENSG00000176731
Q6P047;Ensembl;ENSG00000171060
Q96K31;Ensembl;ENSG00000189376
Q6P1X6;Ensembl;ENSG00000213563
Q6ZUL3;Ensembl;ENSG00000196166
P0DMB2;Ensembl;ENSG00000253250
P0DMQ9;Ensembl;ENSG00000274443
P61604;Ensembl;ENSG00000115541
O95992;Ensembl;ENSG00000138135
P36222;Ensembl;ENSG00000133048
Q15782;Ensembl;ENSG00000064886
P10809;Ensembl;ENSG00000144381
Q9BUX1;Ensembl;ENSG00000128965
Q8WUX2;Ensembl;ENSG00000143942
Q6NUI6;Ensembl;ENSG00000100399
O15335;Ensembl;ENSG00000136457
Q96JM3;Ensembl;ENSG00000198824
Q8WYQ3;Ensembl;ENSG00000250479
Q8WYQ3;Ensembl;ENSG00000273607
Q96BP2;Ensembl;ENSG00000172586
Q9Y6H1;Ensembl;ENSG00000106153
Q9BSY4;Ensembl;ENSG00000125611
Q9BUK0;Ensembl;ENSG00000170791
Q86WJ1;Ensembl;ENSG00000131778
O14646;Ensembl;ENSG00000153922
O14647;Ensembl;ENSG00000173575
Q12873;Ensembl;ENSG00000170004
Q14839;Ensembl;ENSG00000111642
Q8TDI0;Ensembl;ENSG00000116254
Q8TD26;Ensembl;ENSG00000124177
Q9P2D1;Ensembl;ENSG00000171316
Q9HCK8;Ensembl;ENSG00000100888
Q3L8U1;Ensembl;ENSG00000177200
Q8NE62;Ensembl;ENSG00000016391
Q8IWX8;Ensembl;ENSG00000085872
Q96EP1;Ensembl;ENSG00000072609
Q9BZP6;Ensembl;ENSG00000134216
Q5VXU3;Ensembl;ENSG00000204116
Q9UKJ5;Ensembl;ENSG00000109220
Q9BWS9;Ensembl;ENSG00000177830
P15882;Ensembl;ENSG00000128656
P52757;Ensembl;ENSG00000106069
Q9UNE7;Ensembl;ENSG00000103266
Q13231;Ensembl;ENSG00000133063
O14757;Ensembl;ENSG00000149554
O96017;Ensembl;ENSG00000183765
P35790;Ensembl;ENSG00000110721
Q9Y259;Ensembl;ENSG00000100288
P06276;Ensembl;ENSG00000114200
Q9HD42;Ensembl;ENSG00000131165
Q7LBR1;Ensembl;ENSG00000255112
O43633;Ensembl;ENSG00000130724
Q9UQN3;Ensembl;ENSG00000083937
Q9BY43;Ensembl;ENSG00000254505
Q9H444;Ensembl;ENSG00000101421
Q96CF2;Ensembl;ENSG00000164695
Q9Y3E7;Ensembl;ENSG00000115561
Q9NZZ3;Ensembl;ENSG00000086065
Q96FZ7;Ensembl;ENSG00000176108
Q8WUX9;Ensembl;ENSG00000147457
Q9H9P2;Ensembl;ENSG00000154645
Q99653;Ensembl;ENSG00000187446
O43745;Ensembl;ENSG00000166869
Q96BS2;Ensembl;ENSG00000088992
Q9P2E5;Ensembl;ENSG00000033100
Q8WUD6;Ensembl;ENSG00000111666
Q9NRG0;Ensembl;ENSG00000104472
Q9UHD1;Ensembl;ENSG00000110172
Q9H2X0;Ensembl;ENSG00000090539
Q9Y2V2;Ensembl;ENSG00000153048
Q86X52;Ensembl;ENSG00000131873
Q8IZ52;Ensembl;ENSG00000123989
Q70JA7;Ensembl;ENSG00000198108
O43916;Ensembl;ENSG00000175264
Q9Y4C5;Ensembl;ENSG00000175040
Q7LGC8;Ensembl;ENSG00000122863
Q8NCG5;Ensembl;ENSG00000140835
Q9GZS9;Ensembl;ENSG00000135702
Q9GZX3;Ensembl;ENSG00000183196
Q9NS84;Ensembl;ENSG00000147119
Q9H2A9;Ensembl;ENSG00000124302
Q7L1S5;Ensembl;ENSG00000154080
O43529;Ensembl;ENSG00000115526
Q9NPF2;Ensembl;ENSG00000171310
Q9NRB3;Ensembl;ENSG00000136213
Q8NET6;Ensembl;ENSG00000180767
Q8NCH0;Ensembl;ENSG00000169105
Q7LFX5;Ensembl;ENSG00000182022
Q9Y3Y2;Ensembl;ENSG00000160679
Q8WUH1;Ensembl;ENSG00000258289
Q9BUW7;Ensembl;ENSG00000171159
Q8IXQ3;Ensembl;ENSG00000135045
Q8TAL5;Ensembl;ENSG00000157653
Q6ZRZ4;Ensembl;ENSG00000186354
Q5SZB4;Ensembl;ENSG00000179058
Q5W0N0;Ensembl;ENSG00000204669
Q5T6V5;Ensembl;ENSG00000165118
Q5T8R8;Ensembl;ENSG00000183784
H0YL14;Ensembl;ENSG00000238227
Q96LT7;Ensembl;ENSG00000147894
Q9NZ63;Ensembl;ENSG00000136819
Q5VXU9;Ensembl;ENSG00000165181
Q96MD7;Ensembl;ENSG00000155621
A6NGG3;Ensembl;ENSG00000205549
Q5T280;Ensembl;ENSG00000198917
Q5BN46;Ensembl;ENSG00000160345
Q5T035;Ensembl;ENSG00000204352
Q5VYM1;Ensembl;ENSG00000174038
Q5VTT2;Ensembl;ENSG00000204711
Q5JTZ5;Ensembl;ENSG00000188959
Q5TBE3;Ensembl;ENSG00000187753
C9J069;Ensembl;ENSG00000232434
Q9Y375;Ensembl;ENSG00000137806
O76071;Ensembl;ENSG00000144021
Q8N365;Ensembl;ENSG00000159208
Q99828;Ensembl;ENSG00000185043
O75838;Ensembl;ENSG00000136425
Q96Q77;Ensembl;ENSG00000141977
A0PJX0;Ensembl;ENSG00000157884
Q96RK0;Ensembl;ENSG00000079432
O60543;Ensembl;ENSG00000176194
Q9UHD4;Ensembl;ENSG00000136305
Q96AQ7;Ensembl;ENSG00000187288
O43734;Ensembl;ENSG00000056972
O75339;Ensembl;ENSG00000138615
Q8IUL8;Ensembl;ENSG00000160161
Q9P2M7;Ensembl;ENSG00000143375
Q9BW66;Ensembl;ENSG00000100865
Q9NPC3;Ensembl;ENSG00000100814
Q8TCG1;Ensembl;ENSG00000163507
Q15642;Ensembl;ENSG00000125733
Q9C0C6;Ensembl;ENSG00000198894
Q86X95;Ensembl;ENSG00000138433
Q14011;Ensembl;ENSG00000099622
Q9NZ45;Ensembl;ENSG00000122873
Q8N5K1;Ensembl;ENSG00000145354
P0C7P0;Ensembl;ENSG00000277972
P0C7P0;Ensembl;ENSG00000274768
Q9NSE2;Ensembl;ENSG00000114737
O75390;Ensembl;ENSG00000062485
Q99966;Ensembl;ENSG00000125931
Q99967;Ensembl;ENSG00000164442
Q96RK1;Ensembl;ENSG00000179862
Q9ULV3;Ensembl;ENSG00000148337
Q9H2I8;Ensembl;ENSG00000148655
Q96D05;Ensembl;ENSG00000171224
Q8N6V4;Ensembl;ENSG00000178645
Q5SWW7;Ensembl;ENSG00000222047
Q5T681;Ensembl;ENSG00000203942
Q8IYJ2;Ensembl;ENSG00000179133
Q711Q0;Ensembl;ENSG00000177354
Q5T2E6;Ensembl;ENSG00000120029
Q8WW14;Ensembl;ENSG00000165863
Q9H8K7;Ensembl;ENSG00000119965
Q96M02;Ensembl;ENSG00000154493
Q6UWK7;Ensembl;ENSG00000188373
Q8TEF2;Ensembl;ENSG00000214688
Q8IVU9;Ensembl;ENSG00000183346
Q5VZT2;Ensembl;ENSG00000204683
Q5SQS8;Ensembl;ENSG00000183559
Q5T292;Ensembl;ENSG00000204161
B7Z368;Ensembl;ENSG00000277288
Q9H5F2;Ensembl;ENSG00000137720
Q9NQ32;Ensembl;ENSG00000176029
Q9P2W6;Ensembl;ENSG00000110665
Q96F05;Ensembl;ENSG00000171067
Q8WZ69;Ensembl;ENSG00000171987
Q8N5U0;Ensembl;ENSG00000180878
Q8TAV5;Ensembl;ENSG00000174370
Q9H6J7;Ensembl;ENSG00000149179
Q96A22;Ensembl;ENSG00000149300
Q8IXP5;Ensembl;ENSG00000150750
Q9H0W9;Ensembl;ENSG00000182919
Q6ZUT1;Ensembl;ENSG00000150776
Q6NUN7;Ensembl;ENSG00000109944
Q8NCR3;Ensembl;ENSG00000166323
Q9H3H3;Ensembl;ENSG00000175573
Q9BRQ4;Ensembl;ENSG00000137691
Q6IPW1;Ensembl;ENSG00000180425
Q86VG3;Ensembl;ENSG00000166352
Q9BUA3;Ensembl;ENSG00000168005
A6NJI1;Ensembl;ENSG00000173237
Q6NUJ2;Ensembl;ENSG00000185742
Q6PI97;Ensembl;ENSG00000183644
Q3C1V1;Ensembl;ENSG00000205177
C9JXX5;Ensembl;ENSG00000234776
C9JLR9;Ensembl;ENSG00000188070
Q7Z7L8;Ensembl;ENSG00000187479
E9PRG8;Ensembl;ENSG00000278615
Q7Z7J9;Ensembl;ENSG00000162545
Q96S95;Ensembl;ENSG00000163888
Q96SZ6;Ensembl;ENSG00000101391
Q96SN8;Ensembl;ENSG00000136861
Q96JB5;Ensembl;ENSG00000108465
Q8WWK9;Ensembl;ENSG00000136108
Q07065;Ensembl;ENSG00000136026
Q14008;Ensembl;ENSG00000175216
Q8IZ96;Ensembl;ENSG00000089505
Q8TAZ6;Ensembl;ENSG00000140932
Q96MX0;Ensembl;ENSG00000140931
Q8IZR5;Ensembl;ENSG00000183723
Q96DZ9;Ensembl;ENSG00000166091
Q9NX76;Ensembl;ENSG00000091317
Q96FZ5;Ensembl;ENSG00000153551
Q8IZV2;Ensembl;ENSG00000170293
Q9UBR5;Ensembl;ENSG00000217555
Q8IYA6;Ensembl;ENSG00000169607
P61024;Ensembl;ENSG00000173207
P33552;Ensembl;ENSG00000123975
Q9NQ89;Ensembl;ENSG00000047621
Q8N999;Ensembl;ENSG00000133641
Q86WS4;Ensembl;ENSG00000180116
Q96LP6;Ensembl;ENSG00000179088
Q96C57;Ensembl;ENSG00000157895
Q8N5I9;Ensembl;ENSG00000151131
Q9H741;Ensembl;ENSG00000111412
Q8NA57;Ensembl;ENSG00000165805
Q6X4T0;Ensembl;ENSG00000177627
Q8IXR9;Ensembl;ENSG00000185306
Q5U649;Ensembl;ENSG00000182993
Q9H3J6;Ensembl;ENSG00000130921
Q96MD2;Ensembl;ENSG00000174206
A8MTZ7;Ensembl;ENSG00000214700
Q69YU5;Ensembl;ENSG00000204954
Q32Q52;Ensembl;ENSG00000214215
Q8N812;Ensembl;ENSG00000174456
Q5QGZ9;Ensembl;ENSG00000172322
Q2HXU8;Ensembl;ENSG00000256660
Q2KHT3;Ensembl;ENSG00000038532
Q6ZS10;Ensembl;ENSG00000187912
A5D8T8;Ensembl;ENSG00000157322
Q6UXF7;Ensembl;ENSG00000140839
Q8NCF0;Ensembl;ENSG00000157335
Q6UXS0;Ensembl;ENSG00000261210
P16619;Ensembl;ENSG00000277796
P16619;Ensembl;ENSG00000277768
P16619;Ensembl;ENSG00000276085
P16619;Ensembl;ENSG00000277336
Q7Z460;Ensembl;ENSG00000074054
O75122;Ensembl;ENSG00000163539
Q8N2M8;Ensembl;ENSG00000104859
P28329;Ensembl;ENSG00000070748
Q8IUN9;Ensembl;ENSG00000132514
Q9Y240;Ensembl;ENSG00000105472
Q86T13;Ensembl;ENSG00000176435
Q8NC01;Ensembl;ENSG00000150048
Q9P126;Ensembl;ENSG00000165682
Q6UVW9;Ensembl;ENSG00000188393
Q92478;Ensembl;ENSG00000110852
Q9UHP7;Ensembl;ENSG00000069493
P0C7M8;Ensembl;ENSG00000236279
O75596;Ensembl;ENSG00000166509
Q9UMR7;Ensembl;ENSG00000111729
Q8WTT0;Ensembl;ENSG00000198178
Q8WXI8;Ensembl;ENSG00000166527
Q9ULY5;Ensembl;ENSG00000166523
Q8N1N0;Ensembl;ENSG00000152672
Q6UXB4;Ensembl;ENSG00000182566
Q9UJ71;Ensembl;ENSG00000116031
Q9H2X3;Ensembl;ENSG00000104938
Q9NY25;Ensembl;ENSG00000258227
Q6EIG7;Ensembl;ENSG00000205846
Q9BXN2;Ensembl;ENSG00000172243
Q6UXN8;Ensembl;ENSG00000197992
A8K7I4;Ensembl;ENSG00000016490
Q9UQC9;Ensembl;ENSG00000137975
Q14CN2;Ensembl;ENSG00000016602
P09496;Ensembl;ENSG00000122705
P09497;Ensembl;ENSG00000175416
Q96S66;Ensembl;ENSG00000121940
Q9UBD9;Ensembl;ENSG00000175505
P51800;Ensembl;ENSG00000186510
P51801;Ensembl;ENSG00000184908
Q8IZS7;Ensembl;ENSG00000184293
P35523;Ensembl;ENSG00000188037
P51788;Ensembl;ENSG00000114859
P51790;Ensembl;ENSG00000109572
P51793;Ensembl;ENSG00000073464
P51795;Ensembl;ENSG00000171365
P51797;Ensembl;ENSG00000011021
P51798;Ensembl;ENSG00000103249
P78369;Ensembl;ENSG00000134873
O75508;Ensembl;ENSG00000013297
P56749;Ensembl;ENSG00000157224
O95500;Ensembl;ENSG00000159261
P56746;Ensembl;ENSG00000106404
Q9Y5I7;Ensembl;ENSG00000113946
P56750;Ensembl;ENSG00000156282
P56856;Ensembl;ENSG00000066405
Q8N6F1;Ensembl;ENSG00000164007
O95832;Ensembl;ENSG00000163347
P56880;Ensembl;ENSG00000171217
Q8N7P3;Ensembl;ENSG00000177300
Q96B33;Ensembl;ENSG00000253958
A6NM45;Ensembl;ENSG00000185758
C9JDP6;Ensembl;ENSG00000228607
P57739;Ensembl;ENSG00000165376
H7C241;Ensembl;ENSG00000234469
O15551;Ensembl;ENSG00000165215
O14493;Ensembl;ENSG00000189143
O00501;Ensembl;ENSG00000184113
P56747;Ensembl;ENSG00000184697
O95471;Ensembl;ENSG00000181885
P56748;Ensembl;ENSG00000156284
O95484;Ensembl;ENSG00000213937
Q9NY35;Ensembl;ENSG00000080822
Q8NHS1;Ensembl;ENSG00000160318
O14967;Ensembl;ENSG00000153132
Q00610;Ensembl;ENSG00000141367
P53675;Ensembl;ENSG00000070371
Q8NHS4;Ensembl;ENSG00000162994
O00299;Ensembl;ENSG00000213719
O00299;Ensembl;ENSG00000206394
O00299;Ensembl;ENSG00000226248
O00299;Ensembl;ENSG00000226417
O00299;Ensembl;ENSG00000226651
O00299;Ensembl;ENSG00000223639
O00299;Ensembl;ENSG00000230685
O15247;Ensembl;ENSG00000155962
O95833;Ensembl;ENSG00000169583
Q9Y696;Ensembl;ENSG00000169504
Q9NZA1;Ensembl;ENSG00000112782
Q96NY7;Ensembl;ENSG00000159212
P30622;Ensembl;ENSG00000130779
Q9UDT6;Ensembl;ENSG00000106665
Q96DZ5;Ensembl;ENSG00000105270
Q8N3C7;Ensembl;ENSG00000115295
P49759;Ensembl;ENSG00000013441
P49760;Ensembl;ENSG00000176444
P49760;Ensembl;ENSG00000261893
P49761;Ensembl;ENSG00000179335
Q9HAZ1;Ensembl;ENSG00000113240
Q5K131;Ensembl;ENSG00000257127
Q8TDQ1;Ensembl;ENSG00000186074
Q496F6;Ensembl;ENSG00000186407
Q6UXZ3;Ensembl;ENSG00000204345
Q08708;Ensembl;ENSG00000167850
A8K4G0;Ensembl;ENSG00000178789
Q9UGN4;Ensembl;ENSG00000167851
Q6UXG3;Ensembl;ENSG00000161649
Q96JQ2;Ensembl;ENSG00000165959
Q9H6B4;Ensembl;ENSG00000166250
Q13286;Ensembl;ENSG00000188603
O75503;Ensembl;ENSG00000102805
Q9NWW5;Ensembl;ENSG00000128973
Q9UBY8;Ensembl;ENSG00000182372
Q9UBY8;Ensembl;ENSG00000278220
Q7Z7G1;Ensembl;ENSG00000109684
O15516;Ensembl;ENSG00000134852
Q96KA5;Ensembl;ENSG00000049656
Q96KA5;Ensembl;ENSG00000274811
Q92989;Ensembl;ENSG00000172409
Q9H078;Ensembl;ENSG00000162129
Q16740;Ensembl;ENSG00000125656
O96005;Ensembl;ENSG00000104853
O76031;Ensembl;ENSG00000166855
P58418;Ensembl;ENSG00000163646
A0PK11;Ensembl;ENSG00000249581
Q8NCR9;Ensembl;ENSG00000180745
Q9HAW4;Ensembl;ENSG00000092853
Q9Y271;Ensembl;ENSG00000173198
Q9NS75;Ensembl;ENSG00000152207
Q5K130;Ensembl;ENSG00000205057
Q96AJ1;Ensembl;ENSG00000103351
Q15846;Ensembl;ENSG00000079101
P10909;Ensembl;ENSG00000120885
O75153;Ensembl;ENSG00000132361
Q8IUQ0;Ensembl;ENSG00000177182
Q5SYC1;Ensembl;ENSG00000146352
Q8N0X4;Ensembl;ENSG00000125246
P23946;Ensembl;ENSG00000092009
Q96DG6;Ensembl;ENSG00000164237
O75746;Ensembl;ENSG00000115840
Q9UJS0;Ensembl;ENSG00000004864
P56277;Ensembl;ENSG00000182712
P10645;Ensembl;ENSG00000100604
P10645;Ensembl;ENSG00000276781
Q8IY22;Ensembl;ENSG00000153815
Q7Z624;Ensembl;ENSG00000143919
Q99788;Ensembl;ENSG00000174600
Q5EBM0;Ensembl;ENSG00000134326
Q9BQ75;Ensembl;ENSG00000184220
Q9Y6Y1;Ensembl;ENSG00000171735
O94983;Ensembl;ENSG00000108509
Q86VU5;Ensembl;ENSG00000165644
Q8N1G2;Ensembl;ENSG00000137200
Q8IYT2;Ensembl;ENSG00000180917
Q8N3K9;Ensembl;ENSG00000164309
Q4W4Y0;Ensembl;ENSG00000179476
Q86TY3;Ensembl;ENSG00000139971
Q96F83;Ensembl;ENSG00000140104
Q86SX3;Ensembl;ENSG00000185347
Q9H972;Ensembl;ENSG00000100802
Q9NVL8;Ensembl;ENSG00000100557
Q9NWQ9;Ensembl;ENSG00000179933
Q9NPU4;Ensembl;ENSG00000227051
Q9BXV9;Ensembl;ENSG00000170270
Q9BXV9;Ensembl;ENSG00000275619
Q7Z3D6;Ensembl;ENSG00000133943
Q9Y224;Ensembl;ENSG00000087302
Q52M58;Ensembl;ENSG00000176605
Q8N769;Ensembl;ENSG00000197734
P09543;Ensembl;ENSG00000173786
Q8NA66;Ensembl;ENSG00000176571
Q96M20;Ensembl;ENSG00000149646
Q9NSA3;Ensembl;ENSG00000178585
P62633;Ensembl;ENSG00000169714
Q13956;Ensembl;ENSG00000139053
Q15021;Ensembl;ENSG00000010292
Q15003;Ensembl;ENSG00000121152
Q9BPX3;Ensembl;ENSG00000109805
P42695;Ensembl;ENSG00000151503
Q86XI2;Ensembl;ENSG00000146918
Q6IBW4;Ensembl;ENSG00000025770
Q96KN2;Ensembl;ENSG00000150656
Q96KP4;Ensembl;ENSG00000133313
O95476;Ensembl;ENSG00000175826
Q9BYD5;Ensembl;ENSG00000105427
P29973;Ensembl;ENSG00000198515
Q16280;Ensembl;ENSG00000183862
Q16281;Ensembl;ENSG00000144191
Q8IV77;Ensembl;ENSG00000132259
Q14028;Ensembl;ENSG00000070729
Q9NQW8;Ensembl;ENSG00000170289
O95406;Ensembl;ENSG00000100528
Q6PI25;Ensembl;ENSG00000174871
Q8TBE1;Ensembl;ENSG00000143786
Q9P003;Ensembl;ENSG00000143771
Q969H4;Ensembl;ENSG00000142675
Q8WXI2;Ensembl;ENSG00000149970
Q6P9H4;Ensembl;ENSG00000153721
P51911;Ensembl;ENSG00000130176
Q99439;Ensembl;ENSG00000064666
Q15417;Ensembl;ENSG00000117519
Q9NRU3;Ensembl;ENSG00000119946
Q9H8M5;Ensembl;ENSG00000148842
Q8NE01;Ensembl;ENSG00000168763
Q6P4Q7;Ensembl;ENSG00000158158
Q9H9A5;Ensembl;ENSG00000182973
Q9UKZ1;Ensembl;ENSG00000158435
Q96LI5;Ensembl;ENSG00000138767
A5YKK6;Ensembl;ENSG00000125107
Q9NZN8;Ensembl;ENSG00000111596
O75175;Ensembl;ENSG00000088038
O75175;Ensembl;ENSG00000276082
O75175;Ensembl;ENSG00000274941
O75175;Ensembl;ENSG00000275979
O75175;Ensembl;ENSG00000277615
O75175;Ensembl;ENSG00000274176
O75175;Ensembl;ENSG00000274616
O75175;Ensembl;ENSG00000273943
O75175;Ensembl;ENSG00000277114
O75175;Ensembl;ENSG00000277600
O95628;Ensembl;ENSG00000080802
Q9ULM6;Ensembl;ENSG00000113300
Q9UIV1;Ensembl;ENSG00000198791
Q9UFF9;Ensembl;ENSG00000155508
Q9BV87;Ensembl;ENSG00000115649
Q3B7I2;Ensembl;ENSG00000146910
Q9Y2B0;Ensembl;ENSG00000257727
Q9BT09;Ensembl;ENSG00000137161
Q8N129;Ensembl;ENSG00000166997
P21554;Ensembl;ENSG00000118432
P34972;Ensembl;ENSG00000188822
P18545;Ensembl;ENSG00000185527
Q96F85;Ensembl;ENSG00000119865
Q6PJW8;Ensembl;ENSG00000162852
Q96NU0;Ensembl;ENSG00000154529
Q8N815;Ensembl;ENSG00000176563
Q9H8S5;Ensembl;ENSG00000105219
P26992;Ensembl;ENSG00000122756
P26441;Ensembl;ENSG00000242689
Q9NXG0;Ensembl;ENSG00000044459
Q12860;Ensembl;ENSG00000018236
Q02246;Ensembl;ENSG00000184144
Q9P232;Ensembl;ENSG00000113805
Q8IWV2;Ensembl;ENSG00000144619
O94779;Ensembl;ENSG00000149972
Q9UQ52;Ensembl;ENSG00000134115
P78357;Ensembl;ENSG00000108797
Q9UHC6;Ensembl;ENSG00000174469
Q9UHC6;Ensembl;ENSG00000278728
Q9BZ76;Ensembl;ENSG00000106714
Q9C0A0;Ensembl;ENSG00000152910
Q8WYK1;Ensembl;ENSG00000155052
Q8N137;Ensembl;ENSG00000170037
Q7Z7A1;Ensembl;ENSG00000119397
Q6ZRI6;Ensembl;ENSG00000167173
Q8WUR7;Ensembl;ENSG00000169609
Q9Y2V0;Ensembl;ENSG00000186073
Q6ZUT6;Ensembl;ENSG00000188549
Q8NAA6;Ensembl;ENSG00000175779
Q9BV29;Ensembl;ENSG00000128891
Q2T9L4;Ensembl;ENSG00000205363
A6NNL5;Ensembl;ENSG00000189227
A8K5M9;Ensembl;ENSG00000188277
H3BRN8;Ensembl;ENSG00000261652
P02452;Ensembl;ENSG00000108821
P08123;Ensembl;ENSG00000164692
